,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18
1975-01-12,0.8468485071528127,1.247880303799164,1.4926809702544273,0.37415649587491545,1.1509496758207798,0.7380540182397034,0.638072228809844,0.8306528657273224,0.4216154046766852,0.7530686345037467,1.4491333031413098,0.699967735054197,0.7960191275719295,0.7881209817210899,0.7332860571201052,0.8109734080678864,0.3873775912228077,0.5128234081957559
1975-01-13,0.6742381452505702,0.8979450452501958,0.91416597393109,0.45017562518958576,0.6858739634807532,0.42394596504269344,0.6146318118566153,0.8326236632698583,0.49520668474004076,0.5866953126988752,0.9806922316633233,0.6739968157914304,0.8693396068276469,0.6405390218596126,0.7092659699995838,0.6547369179289015,0.3799873714895205,0.4757767421385861
1975-01-14,0.5099621561568431,0.6210556092635713,0.5639595705513079,0.3468662155720657,0.4413530182233464,0.27628300421852225,0.5478348292916634,0.6920037235500797,0.39069731584132983,0.5115648512505391,0.616632163297841,0.5006847819999339,0.6836098666901288,0.5639896527674351,0.6288796411867155,0.5679131933562315,0.3520508354950985,0.441391310352758
1975-01-15,0.4167483576065026,0.4574999269351383,0.3562991474240803,0.31621201795127213,0.3011101436571713,0.20258239591701022,0.4894516705772663,0.6141917456592156,0.35082449916501174,0.45910016989010427,0.39427916832701637,0.41899911349823504,0.6138575210743178,0.5002681279085939,0.5634136353699558,0.5006672221450366,0.3188724266785782,0.3963640884595219
1975-01-16,0.37010939459928716,0.37225454582115436,0.2423531926378899,0.29694160069415726,0.23404246968720208,0.17097278224965257,0.4459767483120235,0.572503134637132,0.3273789193822459,0.42449646972062605,0.2731969880430185,0.3841724288257994,0.5587414528192527,0.45084924871207177,0.5159362252823357,0.4541381856955144,0.298041714087458,0.36303580771967536
1975-01-17,0.3585022531179129,0.3466387349919267,0.19835357410507715,0.30364139571898163,0.22045290365084536,0.1807596383445918,0.42427628406676154,0.5468792436883927,0.3331380058591631,0.4151177573600515,0.2268932216019921,0.3797861306461188,0.5385893063068682,0.4229269722450959,0.48735878453435133,0.4379881017578846,0.29970049472527116,0.35300344361762453
1975-01-18,0.3287326148891878,0.3117264479733152,0.1589992828496985,0.28083428335222316,0.19468098812177956,0.1685841796848151,0.38063521976189924,0.49849981170656654,0.30799346918173537,0.383988832182103,0.18472953733343558,0.34907510693932653,0.48575263583519995,0.384784707725948,0.43657312745618204,0.39545269005382666,0.2711557769742938,0.32075449281467494
1975-01-19,0.3547129202270505,0.34390772426253885,0.18946884011060006,0.31573147402692003,0.23556903910800855,0.223479543576456,0.3918245318250476,0.5181008189666996,0.3412255607947006,0.4039954166367731,0.21626997867457992,0.40052415351950466,0.5187566843344621,0.3908309086271443,0.4469979694171469,0.41987759606862185,0.3004201712626276,0.3394640312448707
1975-01-20,0.30545769901126746,0.29499948299304135,0.14969809265382716,0.24617223573341218,0.19392716334991605,0.1716577747311596,0.32317862553219656,0.44167976574050105,0.26884421243216416,0.35105262665305725,0.17350292451105226,0.32371000039920056,0.40387275677671836,0.33297521176253536,0.3701741406006669,0.34826382850655824,0.23982924918418472,0.2729268918777033
1975-01-21,4.117653993581171,4.329477447720107,4.256169691895046,2.9699570340295076,4.132685396994706,4.178189632079975,3.274577572114075,4.391981926881164,3.074186186544664,3.464666750293189,4.283791067454937,5.504561113101426,4.216684188548662,2.4525915479038547,3.8528016678790404,4.17332493622823,3.345132111555337,2.67171905329866
1975-01-22,1.8942246192062528,2.385927804657129,2.477216254424072,0.584730350167899,2.2232527100697115,1.8642824753672516,0.8189190171680217,1.5870585911506594,0.6403674444886958,1.528692270551459,2.5183596336315945,1.8319516726601313,0.9599552799049234,1.2446942439216395,0.9507307875073558,1.6538538728420322,0.5766419524505203,0.6781546685689059
1975-01-23,3.4599039028620107,3.9836973667561293,4.0511768512031425,2.2380365528438073,3.7955258291650433,3.632006143081951,2.656548665038618,3.5120756596222167,2.346897807841234,2.9426720927053602,4.104981220254971,4.168909335603926,3.0813550242000662,2.1772254205998287,3.085309742609507,3.5031532754567163,2.5571413515412544,2.1596941830425465
1975-01-24,1.870509985167741,2.410021518513475,2.507745495632537,0.7933709305990201,2.2215628570670196,1.8525607931362489,1.1132024872186452,1.7377083579787036,0.8674411123439238,1.6108010494395675,2.5713075803054557,1.7946340189624719,1.2286820858587715,1.3649943069680779,1.2880402932569293,1.7889063002560417,0.8225384954654476,0.9169740572486617
1975-01-25,1.10113652538132,1.426829240069884,1.455747462480787,0.5574269229946361,1.2316849847339257,0.8914025038513967,0.8764216816294613,1.1616671171013537,0.6183415368355079,1.032674468278886,1.5075453176393805,0.9410467696533027,0.8968686718316259,0.9548459521149569,1.0210083990106191,1.0959410413271955,0.5911282850440317,0.6952762206415127
1975-01-26,0.805524546007599,0.9596083260969842,0.8813533046151316,0.5216301348455994,0.7508286267887321,0.5218048793581167,0.7995577181470312,1.0083226582930092,0.5845282394799363,0.834219559972101,0.9284929886798037,0.7126187111929486,0.8144634900255618,0.7888975261903237,0.9299225639414429,0.8797616226227131,0.5526975847108171,0.6357668843353033
1975-01-27,0.6911008890588858,0.7217884729213767,0.5751467006068665,0.5023216012911645,0.5215883232852034,0.3784646546765824,0.7317702597428647,0.9199886537039652,0.5424966024151555,0.7492995300089674,0.6284562748146701,0.6380521319836988,0.7573130548933784,0.6972262420532854,0.8555024471883302,0.7808993508888858,0.5194962315749393,0.5864388693202401
1975-01-28,0.6211549348896479,0.5986792714820923,0.4001102933383225,0.46134318122942347,0.40736660584892564,0.3134440936215722,0.6647600642824427,0.8526035251289715,0.5023647955285844,0.6904230983279654,0.4536849788377808,0.5936675637714393,0.6777482971645253,0.6261033073022038,0.775742712992022,0.7068142096234368,0.4827156442884551,0.5346245999852222
1975-01-29,1.752205708970631,1.8030060106822725,1.576407703733247,1.294795062542134,1.621548400764981,1.6933229805897647,1.5856214661713828,2.022069649647728,1.3637109905034068,1.66047866868818,1.6284718252554355,2.165107064910297,1.6917236448642627,1.2220344265818333,1.822143841925953,1.9236931558785568,1.4975159005294285,1.2823784191306506
1975-01-30,2.7282150431623045,2.963552686326392,2.795763089087393,1.7188769458972026,2.770641461303166,2.8755170895658275,2.1084365177903677,2.8397967804971156,1.8075191562407158,2.4204848949259263,2.86710756090347,3.2520505152412342,2.2175239254791754,1.7165892309584976,2.4668955938589288,2.8334789006172905,2.013122213708387,1.7014595777291217
1975-01-31,3.540869143852007,4.0141999753303175,3.8998134532464137,2.1063942811827583,3.7932390719280513,3.9266555072440883,2.6147181310440386,3.5310041349465036,2.2171840696644654,3.074714118643861,4.003243944157411,4.116005149767512,2.692507230961658,2.1664833010276956,3.0521997579798645,3.6237068060006417,2.4917529809903973,2.1113041245378303
1975-02-01,2.5106818035652423,3.0446336453728327,3.0345554752813286,1.2245518466668812,2.8481767461132437,2.705324813375041,1.6922364173362108,2.3868473732024897,1.3152093815306238,2.2192081470439784,3.109424044314237,2.5496115866297386,1.628348609973,1.6633308655735841,1.9606643379174216,2.493223147258023,1.4185213611213585,1.3536407080353878
1975-02-02,1.6584014532330653,2.0441398823837016,2.0750976644879944,0.8928222575341789,1.8977864785738423,1.6713580576850902,1.3106320765461774,1.675822214646054,0.9686661914860477,1.635745240169986,2.087198364894116,1.526053620561021,1.221885614513453,1.2909393795477233,1.5193219169519958,1.7477250703612037,1.054092492132038,1.0721279133677666
1975-02-03,1.1181579949315004,1.320068139763836,1.3138800572849094,0.6509314890376869,1.125619988142354,0.9768907899899573,1.0619917560407326,1.2690252526858345,0.7130093275824745,1.2188488310072092,1.282016247292277,0.9661717835631487,0.8970082712384694,1.0206039904091149,1.1736876444557498,1.2783694039783642,0.7993561712687739,0.8591503800346164
1975-02-04,1.2675640692909111,1.3544093957583674,1.086769458060063,0.8216567041215757,1.063720737741992,0.9020055577889152,1.1200982454197657,1.4821204413996623,0.888672815381898,1.1663858076716542,1.223065045386372,1.2782722198794747,1.0603038285814568,0.9486967767970811,1.3539818511650052,1.26159986759491,0.83664784681727,0.8477083491172057
1975-02-05,1.767570565274617,1.8920706474693914,1.5788880036888795,1.2100888115604065,1.6100318411699093,1.6528471439566936,1.5649135612102336,2.018249672629344,1.284107987603622,1.6650508971831086,1.7383812806826504,1.9915501001570832,1.5007009152542006,1.2442835910345054,1.8150027703019056,1.8888999207995465,1.39867911035188,1.265495885611009
1975-02-06,1.7536607447654087,1.9316618764769502,1.6477175273178934,1.1248759191244389,1.6841217886610154,1.7447572969875558,1.454847100487713,1.9205281731997874,1.1973447968119881,1.6786748591834753,1.791387604972278,1.900071652670651,1.3939977059808342,1.2651296018056075,1.672535299827235,1.8773864140551235,1.2711298596552507,1.197287723572545
1975-02-07,1.1303119839757412,1.2608340972851595,1.0206540787159684,0.6205388585445437,1.0274746115005846,0.9217904741139884,0.9137278749162376,1.2467176112959797,0.67660054656895,1.1362817552605278,1.127994653306891,1.0247154821283722,0.7928202057056598,0.8992626244293545,1.059987985952958,1.1610684434686689,0.6875149280686347,0.7290167204049893
1975-02-08,0.8833353735590386,0.9295238972561076,0.6795616125036346,0.5912280474071736,0.7078750983417023,0.6059442344113735,0.8355871454459514,1.0658177936426172,0.6413550285142285,0.9457144512117897,0.7664423429014986,0.7927389776000946,0.7268639358976035,0.7512879266681284,0.9687620546357383,0.9377955753153867,0.6458498974539888,0.673799088422584
1975-02-09,0.8952370545969639,0.9051130147187522,0.6299450315363146,0.7193272813627377,0.6987243635544264,0.6987280062059882,0.8866781996511335,1.1186010375825552,0.7661995305917537,0.9768853701022534,0.7157256638012062,0.8954581222152229,0.8619168222465957,0.7868790343990562,1.0178687196499698,1.0202135611291387,0.7605099544131291,0.7650440008155432
1975-02-10,0.981384725938342,0.9952121670104668,0.7099004299908094,0.7755169544939414,0.8044170711409799,0.9057168414148924,0.9646070714247312,1.1974024859058299,0.8212779905390029,1.0874686993060145,0.8041238980114457,1.040212770648802,0.9095376018867358,0.837425317501687,1.0638100765178067,1.1508802859149616,0.8578474961818694,0.8267225954672953
1975-02-11,12.268499800181297,13.212297403310068,12.788759350703385,8.969572124452323,13.022839516065675,18.02772928014104,10.356088602968589,12.639157579169243,9.275590863631862,10.646829611850121,13.929165836748588,15.915755486100661,10.288137679721103,6.948405824011913,12.069665174033002,13.496774755484164,10.997480353242445,8.600576568332448
